image,seed_type,soil_moisture,temperature,humidity,rainfall,soil_ph,viability_latent,germination_probability,germinated
seed_00977.png,Finger Millet,51.61,21.72,66.23,38.01,6.619,0.586,0.7389,1
seed_00978.png,Barnyard Millet,39.7,25.57,84.01,12.06,5.369,0.603,0.2821,0
seed_00979.png,Barnyard Millet,65.96,17.08,67.46,30.65,7.521,0.687,0.2323,1
seed_00980.png,Barnyard Millet,78.09,24.2,63.62,24.95,7.102,0.242,0.2102,0
seed_00981.png,Foxtail Millet,67.48,18.03,46.62,14.5,7.939,0.484,0.1122,0
seed_00982.png,Little Millet,56.45,27.91,67.18,113.8,6.31,0.256,0.4209,0
seed_00983.png,Kodo Millet,37.95,31.54,70.13,70.44,7.273,0.868,0.5594,0
seed_00984.png,Finger Millet,76.51,18.16,86.41,20.35,7.039,0.615,0.1299,0
seed_00985.png,Foxtail Millet,71.99,17.58,58.03,22.43,6.442,0.914,0.8093,1
seed_00986.png,Little Millet,64.08,23.06,71.8,25.77,6.655,0.41,0.4181,1
seed_00987.png,Little Millet,66.29,33.92,61.02,120.9,6.227,0.783,0.692,1
seed_00988.png,Pearl Millet,48.32,39.73,76.34,72.82,7.025,0.383,0.0643,0
seed_00989.png,Barnyard Millet,47.6,30.12,57.56,316.2,7.559,0.526,0.0683,0
seed_00990.png,Foxtail Millet,53.06,20.29,40.71,11.87,5.822,0.944,0.6782,1
seed_00991.png,Little Millet,62.22,23.37,40.5,30.23,6.518,0.498,0.3759,0
seed_00992.png,Little Millet,79.79,30.87,42.24,1.16,6.889,0.689,0.4198,0
seed_00993.png,Finger Millet,42.81,37.48,94.73,2.6,5.706,0.369,0.0758,0
seed_00994.png,Kodo Millet,58.61,29.62,35.39,73.25,7.831,0.607,0.2574,0
seed_00995.png,Foxtail Millet,78.77,10.43,51.23,13.28,6.043,0.516,0.0184,1
seed_00996.png,Pearl Millet,62.76,24.28,51.39,30.49,6.32,0.698,0.8312,1
seed_00997.png,Finger Millet,59.15,32.76,56.15,12.14,5.317,0.486,0.3551,1
seed_00998.png,Kodo Millet,65.59,22.87,89.07,4.54,5.764,0.728,0.7053,1
seed_00999.png,Finger Millet,60.91,34.11,70.99,1.29,6.596,0.412,0.4496,0
seed_01000.png,Pearl Millet,64.73,31.15,52.01,21.06,6.124,0.647,0.7019,1
seed_01001.png,Pearl Millet,61.86,33.91,38.93,25.19,6.937,0.649,0.6575,1
seed_01002.png,Proso Millet,75.48,31.49,42.59,108.45,6.884,0.579,0.6841,1
seed_01003.png,Foxtail Millet,78.77,19.4,46.27,129.7,7.129,0.212,0.0538,0
seed_01004.png,Barnyard Millet,76.95,37.56,68.67,26.4,6.56,0.576,0.4362,0
seed_01005.png,Barnyard Millet,49.76,32.03,70.81,28.95,5.287,0.765,0.3915,0
seed_01006.png,Proso Millet,46.21,22.87,72.38,95.52,6.34,0.359,0.35,0
seed_01007.png,Little Millet,58.73,29.96,65.99,1.59,5.57,0.881,0.8218,1
seed_01008.png,Barnyard Millet,50.89,23.55,57.02,149.39,5.774,0.773,0.5374,1
seed_01009.png,Pearl Millet,78.03,29.01,71.81,96.28,6.705,0.926,0.909,1
seed_01010.png,Proso Millet,86.67,41.68,55.23,13.36,7.515,0.246,0.0123,0
seed_01011.png,Barnyard Millet,93.87,23.73,78.29,24.49,8.184,0.672,0.1613,0
seed_01012.png,Foxtail Millet,59.51,31.63,80.31,91.78,5.675,0.576,0.5298,0
seed_01013.png,Finger Millet,73.81,28.47,49.59,6.47,7.475,0.745,0.6458,0
seed_01014.png,Finger Millet,56.62,36.0,51.27,146.17,6.239,0.547,0.2968,0
seed_01015.png,Little Millet,52.71,20.19,51.72,25.11,6.52,0.806,0.4491,1
seed_01016.png,Pearl Millet,58.72,15.65,53.01,39.73,6.955,0.702,0.4727,1
seed_01017.png,Finger Millet,66.79,21.14,45.49,113.39,6.346,0.243,0.2774,0
seed_01018.png,Kodo Millet,69.83,25.53,16.97,6.56,6.321,0.921,0.5649,0
seed_01019.png,Barnyard Millet,54.45,19.62,76.94,46.35,6.308,0.832,0.6282,1
seed_01020.png,Finger Millet,46.98,15.42,72.58,183.38,5.347,0.527,0.1288,0
seed_01021.png,Proso Millet,63.16,27.46,81.96,72.99,8.061,0.648,0.4535,1
seed_01022.png,Little Millet,52.86,35.87,85.88,39.28,7.1,0.777,0.311,0
seed_01023.png,Foxtail Millet,63.8,24.29,68.05,165.36,5.334,0.645,0.4576,1
seed_01024.png,Pearl Millet,77.95,26.7,93.32,25.7,7.488,0.717,0.6283,0
seed_01025.png,Little Millet,51.62,23.38,68.93,14.4,7.04,0.312,0.2602,0
seed_01026.png,Foxtail Millet,43.69,17.65,75.17,23.24,6.231,0.497,0.2967,1
seed_01027.png,Barnyard Millet,61.49,28.17,38.82,8.71,7.551,0.584,0.4551,1
seed_01028.png,Finger Millet,61.68,11.55,71.79,0.09,4.355,0.537,0.012,0
seed_01029.png,Foxtail Millet,44.39,23.88,62.88,124.24,4.972,0.672,0.2934,1
seed_01030.png,Kodo Millet,67.7,29.84,22.02,7.86,6.443,0.925,0.6532,0
seed_01031.png,Barnyard Millet,50.88,30.85,75.71,60.27,6.76,0.557,0.6322,1
seed_01032.png,Barnyard Millet,51.64,29.71,74.45,10.56,7.01,0.644,0.5542,0
seed_01033.png,Barnyard Millet,70.89,15.48,31.05,59.32,6.432,0.636,0.1542,1
seed_01034.png,Pearl Millet,56.59,32.5,72.99,22.55,6.36,0.607,0.786,1
seed_01035.png,Kodo Millet,95.37,28.68,75.36,58.62,7.007,0.297,0.2449,0
seed_01036.png,Barnyard Millet,49.81,8.0,78.77,16.76,6.669,0.564,0.0183,0
seed_01037.png,Barnyard Millet,37.74,32.07,86.26,17.11,6.977,0.428,0.1079,0
seed_01038.png,Kodo Millet,83.43,42.96,53.22,20.12,7.069,0.848,0.1256,0
seed_01039.png,Proso Millet,47.61,34.64,66.44,4.56,5.225,0.555,0.2525,0
seed_01040.png,Kodo Millet,82.67,29.81,39.11,66.02,7.241,0.905,0.6589,1
seed_01041.png,Finger Millet,66.28,21.83,64.23,33.17,6.462,0.724,0.7622,0
seed_01042.png,Proso Millet,63.53,33.08,64.6,83.17,6.379,0.657,0.7325,1
seed_01043.png,Finger Millet,47.52,22.75,40.8,91.91,6.736,0.84,0.7679,1
seed_01044.png,Proso Millet,63.12,28.3,98.0,120.08,6.733,0.722,0.7201,1
seed_01045.png,Finger Millet,54.29,27.33,63.12,64.65,6.052,0.942,0.906,1
seed_01046.png,Little Millet,80.37,21.52,86.88,79.21,6.474,0.954,0.7253,1
seed_01047.png,Foxtail Millet,47.4,19.99,67.86,184.82,7.421,0.491,0.1318,0
seed_01048.png,Foxtail Millet,76.68,23.21,75.8,157.74,6.138,0.542,0.6529,1
seed_01049.png,Little Millet,98.0,23.21,73.45,14.29,5.024,0.883,0.1947,0
seed_01050.png,Little Millet,64.48,26.76,47.24,36.95,7.076,0.731,0.7346,1
seed_01051.png,Barnyard Millet,88.11,29.04,74.25,59.22,5.54,0.837,0.5397,1
seed_01052.png,Barnyard Millet,53.86,23.85,57.72,47.45,6.278,0.865,0.6746,0
seed_01053.png,Foxtail Millet,71.1,28.48,72.73,34.64,5.581,0.861,0.8225,1
seed_01054.png,Pearl Millet,48.37,27.06,98.0,18.81,6.222,0.864,0.7448,0
seed_01055.png,Barnyard Millet,47.73,15.09,78.97,71.25,6.008,0.634,0.1564,0
seed_01056.png,Proso Millet,85.38,26.14,72.27,34.72,7.181,0.78,0.6047,0
seed_01057.png,Foxtail Millet,28.78,24.35,76.17,90.93,5.513,0.591,0.1175,0
seed_01058.png,Little Millet,43.74,31.25,63.64,38.86,5.505,0.5,0.2581,0
seed_01059.png,Little Millet,69.07,21.24,71.08,5.13,7.857,0.84,0.4374,1
seed_01060.png,Barnyard Millet,66.34,21.33,35.41,64.94,7.467,0.474,0.3114,0
seed_01061.png,Proso Millet,39.51,23.65,69.03,35.01,6.903,0.392,0.3125,0
seed_01062.png,Finger Millet,56.53,27.17,51.63,32.83,6.825,0.41,0.5739,1
seed_01063.png,Little Millet,32.24,28.58,42.32,36.05,5.123,0.846,0.1616,1
seed_01064.png,Foxtail Millet,62.81,20.71,85.67,85.69,6.081,0.351,0.3386,0
seed_01065.png,Kodo Millet,77.46,28.99,86.64,56.16,4.404,0.453,0.1078,0
seed_01066.png,Foxtail Millet,42.95,17.91,70.06,19.88,5.361,0.277,0.1271,0
seed_01067.png,Foxtail Millet,72.68,22.06,47.94,6.97,5.663,0.861,0.7837,0
seed_01068.png,Little Millet,56.3,25.69,58.04,70.24,5.292,0.699,0.5962,1
seed_01069.png,Pearl Millet,80.59,14.46,56.97,7.46,6.678,0.712,0.1193,0
seed_01070.png,Proso Millet,64.78,28.1,52.98,13.58,6.341,0.664,0.8014,1
seed_01071.png,Barnyard Millet,32.72,20.95,60.45,86.83,5.505,0.401,0.0975,0
seed_01072.png,Proso Millet,51.99,35.53,73.36,134.3,3.8,0.7,0.0322,0
seed_01073.png,Pearl Millet,29.13,28.85,98.0,9.39,5.662,0.948,0.3128,1
seed_01074.png,Foxtail Millet,70.88,21.93,42.3,31.64,6.566,0.825,0.6207,1
seed_01075.png,Little Millet,50.73,21.08,58.11,30.65,5.531,0.374,0.4993,1
seed_01076.png,Little Millet,64.28,15.86,78.53,28.23,5.833,0.449,0.1551,0
seed_01077.png,Proso Millet,52.35,13.31,40.99,113.36,5.865,0.746,0.2333,0
seed_01078.png,Pearl Millet,88.69,24.94,65.74,13.2,5.271,0.818,0.573,1
seed_01079.png,Little Millet,70.1,25.95,61.26,44.96,6.18,0.523,0.5956,1
seed_01080.png,Kodo Millet,76.13,31.79,65.09,21.42,6.576,0.475,0.5744,1
seed_01081.png,Foxtail Millet,39.32,36.48,51.94,83.5,6.674,0.686,0.2542,1
seed_01082.png,Barnyard Millet,98.0,27.73,98.0,6.21,6.586,0.64,0.1203,0
seed_01083.png,Barnyard Millet,38.36,27.31,74.74,262.41,6.264,0.845,0.2863,0
seed_01084.png,Proso Millet,43.21,28.76,54.69,3.01,4.896,0.906,0.6465,0
seed_01085.png,Kodo Millet,57.32,23.99,47.83,6.35,5.704,0.506,0.4823,0
seed_01086.png,Foxtail Millet,81.29,26.86,86.91,99.55,7.293,0.58,0.5723,1
seed_01087.png,Pearl Millet,17.29,21.11,76.03,10.47,6.198,0.73,0.0847,0
seed_01088.png,Finger Millet,56.28,32.88,73.2,108.7,7.203,0.379,0.556,0
seed_01089.png,Foxtail Millet,80.1,29.95,64.95,20.24,6.233,0.735,0.6446,1
seed_01090.png,Pearl Millet,56.55,15.81,65.54,86.39,7.24,0.503,0.3432,1
seed_01091.png,Foxtail Millet,26.94,20.48,43.36,17.6,5.16,0.788,0.1033,0
seed_01092.png,Little Millet,71.67,30.03,77.96,3.48,7.38,0.23,0.5091,1
seed_01093.png,Barnyard Millet,49.27,27.7,86.52,5.58,7.503,0.582,0.2656,0
seed_01094.png,Finger Millet,83.06,31.1,67.17,14.93,5.919,0.769,0.7333,0
seed_01095.png,Little Millet,76.2,35.44,29.48,1.25,6.229,0.914,0.506,1
seed_01096.png,Kodo Millet,48.88,28.65,79.33,146.35,6.306,0.914,0.7839,0
seed_01097.png,Pearl Millet,41.42,26.9,66.94,18.92,7.537,0.863,0.7752,1
seed_01098.png,Pearl Millet,68.01,30.17,51.65,103.29,7.047,0.316,0.5244,1
seed_01099.png,Kodo Millet,84.47,24.27,62.13,114.38,6.566,0.32,0.2973,0
seed_01100.png,Foxtail Millet,61.65,11.93,66.76,28.33,6.935,0.856,0.324,0
seed_01101.png,Barnyard Millet,73.65,26.58,69.01,35.6,7.286,0.639,0.5525,0
seed_01102.png,Little Millet,67.79,25.7,66.48,142.32,6.176,0.906,0.8461,1
seed_01103.png,Pearl Millet,45.13,30.49,64.06,37.9,6.187,0.609,0.6963,1
seed_01104.png,Foxtail Millet,73.04,43.67,58.62,2.57,7.339,0.327,0.0112,0
seed_01105.png,Pearl Millet,47.71,25.59,71.68,54.35,6.335,0.79,0.7834,0
seed_01106.png,Foxtail Millet,40.19,20.19,75.09,2.26,6.889,0.707,0.3122,0
seed_01107.png,Kodo Millet,57.59,34.49,89.81,30.47,7.678,0.791,0.3998,0
seed_01108.png,Foxtail Millet,71.27,31.31,48.11,8.28,5.347,0.794,0.637,1
seed_01109.png,Proso Millet,91.87,28.75,43.78,9.25,7.258,0.511,0.3685,1
seed_01110.png,Foxtail Millet,51.45,30.34,89.79,2.17,5.645,0.28,0.2213,0
seed_01111.png,Little Millet,80.68,29.44,62.05,47.31,5.838,0.453,0.6135,1
seed_01112.png,Proso Millet,82.65,24.9,23.43,45.51,5.762,0.436,0.3139,1
seed_01113.png,Barnyard Millet,68.41,23.94,63.21,123.23,6.169,0.408,0.4467,0
seed_01114.png,Little Millet,53.46,24.4,70.62,92.61,7.085,0.683,0.631,1
seed_01115.png,Foxtail Millet,66.39,17.01,78.4,50.31,6.301,0.918,0.748,0
seed_01116.png,Proso Millet,59.74,15.8,47.03,6.86,5.198,0.049,0.0539,0
seed_01117.png,Finger Millet,75.34,34.05,57.51,6.52,5.579,0.6,0.481,0
seed_01118.png,Foxtail Millet,45.15,24.78,74.33,61.17,6.628,0.632,0.6252,1
seed_01119.png,Little Millet,53.65,25.68,60.84,0.87,5.621,0.442,0.4663,0
seed_01120.png,Pearl Millet,64.64,32.31,55.68,42.22,6.211,0.774,0.8246,1
seed_01121.png,Pearl Millet,51.33,40.55,53.99,210.25,6.025,0.805,0.2914,0
seed_01122.png,Proso Millet,81.56,28.1,48.76,13.5,6.877,0.181,0.322,0
seed_01123.png,Finger Millet,31.72,29.58,85.69,91.46,6.314,0.705,0.298,0
seed_01124.png,Kodo Millet,55.46,30.62,75.1,10.62,6.315,0.336,0.471,0
seed_01125.png,Little Millet,71.67,29.8,63.9,111.05,6.967,0.391,0.4532,0
seed_01126.png,Finger Millet,65.57,29.41,98.0,2.7,5.825,0.654,0.7334,1
seed_01127.png,Foxtail Millet,52.55,33.22,65.79,24.88,7.059,0.686,0.3594,1
seed_01128.png,Kodo Millet,65.83,16.5,81.12,27.11,5.527,0.365,0.1722,0
seed_01129.png,Pearl Millet,58.24,32.49,67.02,5.62,7.114,0.77,0.7377,1
seed_01130.png,Finger Millet,64.19,28.7,58.04,52.32,5.398,0.569,0.634,1
seed_01131.png,Finger Millet,38.49,21.33,81.39,97.81,6.338,0.893,0.5388,1
seed_01132.png,Kodo Millet,48.77,15.52,67.48,1.55,6.899,0.321,0.1197,0
seed_01133.png,Foxtail Millet,60.07,28.77,74.1,10.77,7.561,0.855,0.8168,1
seed_01134.png,Foxtail Millet,36.38,24.14,98.0,7.34,7.181,0.852,0.3171,1
seed_01135.png,Kodo Millet,47.36,31.81,84.94,91.47,6.349,0.628,0.6155,0
seed_01136.png,Little Millet,53.76,25.95,89.13,108.53,6.48,0.908,0.6939,0
seed_01137.png,Little Millet,74.07,40.67,61.24,22.04,6.624,0.51,0.1309,0
seed_01138.png,Little Millet,46.54,24.65,70.93,1.79,6.564,0.73,0.4808,0
seed_01139.png,Proso Millet,45.03,21.93,55.1,111.69,6.288,0.949,0.8076,1
seed_01140.png,Little Millet,40.54,34.64,61.79,36.75,7.22,0.574,0.1849,0
seed_01141.png,Little Millet,75.27,21.99,65.89,25.89,6.517,0.452,0.5398,0
seed_01142.png,Foxtail Millet,89.45,16.0,86.01,5.04,6.14,0.78,0.0943,0
seed_01143.png,Pearl Millet,84.23,35.54,85.36,0.83,5.316,0.308,0.1092,0
seed_01144.png,Kodo Millet,63.32,37.5,61.36,0.98,7.045,0.518,0.2056,0
seed_01145.png,Barnyard Millet,73.38,22.87,65.08,19.86,5.682,0.617,0.5982,1
seed_01146.png,Proso Millet,51.62,28.19,78.12,33.03,5.771,0.563,0.7706,1
seed_01147.png,Pearl Millet,77.99,44.7,86.55,32.29,6.841,0.67,0.0699,0
seed_01148.png,Kodo Millet,70.49,30.27,80.09,106.78,6.582,0.302,0.3757,0
seed_01149.png,Pearl Millet,63.07,30.66,68.19,22.85,8.421,0.274,0.1148,0
seed_01150.png,Little Millet,27.04,25.81,98.0,65.52,7.798,0.375,0.0213,0
seed_01151.png,Foxtail Millet,68.15,35.21,43.25,123.24,6.436,0.328,0.233,0
seed_01152.png,Foxtail Millet,58.62,32.46,86.98,82.75,7.526,0.634,0.4531,1
seed_01153.png,Finger Millet,62.7,28.62,71.84,14.96,6.228,0.492,0.6816,1
seed_01154.png,Foxtail Millet,84.76,34.78,72.61,5.81,5.782,0.605,0.4443,0
seed_01155.png,Barnyard Millet,52.79,31.92,75.84,15.53,7.202,0.075,0.1251,0
seed_01156.png,Barnyard Millet,63.84,33.28,77.21,149.34,6.316,0.72,0.7927,0
seed_01157.png,Finger Millet,51.04,31.48,60.68,30.54,4.913,0.93,0.6043,1
seed_01158.png,Finger Millet,70.36,33.22,47.36,48.56,6.149,0.419,0.52,1
seed_01159.png,Little Millet,48.93,30.44,39.06,60.83,5.338,0.51,0.2368,0
seed_01160.png,Foxtail Millet,55.9,33.56,58.83,20.71,5.044,0.417,0.1903,0
seed_01161.png,Foxtail Millet,53.22,24.41,79.47,57.03,5.706,0.932,0.7938,1
seed_01162.png,Kodo Millet,51.61,25.98,75.16,4.55,5.765,0.626,0.5642,0
seed_01163.png,Foxtail Millet,51.99,29.59,61.12,7.29,7.233,0.209,0.2498,0
seed_01164.png,Proso Millet,54.58,20.77,51.84,25.43,4.666,0.949,0.4688,0
seed_01165.png,Pearl Millet,52.35,29.31,63.21,60.94,7.067,0.7,0.7999,1
seed_01166.png,Foxtail Millet,46.92,29.49,77.07,66.01,7.751,0.719,0.4206,1
seed_01167.png,Little Millet,43.12,19.44,46.93,97.19,8.319,0.517,0.0666,0
seed_01168.png,Barnyard Millet,63.76,24.87,56.75,1.87,5.824,0.937,0.8229,1
seed_01169.png,Foxtail Millet,58.09,24.64,56.68,107.05,7.135,0.488,0.5901,0
seed_01170.png,Kodo Millet,66.84,31.1,43.94,11.69,5.698,0.297,0.3756,1
seed_01171.png,Proso Millet,84.39,34.26,83.27,47.93,6.812,0.77,0.4739,1
seed_01172.png,Barnyard Millet,40.23,25.14,81.0,3.23,6.149,0.819,0.5702,0
seed_01173.png,Foxtail Millet,65.12,30.49,48.46,15.46,6.586,0.876,0.8163,1
seed_01174.png,Proso Millet,73.72,36.32,66.19,39.06,6.815,0.814,0.5287,0
seed_01175.png,Little Millet,50.93,26.88,83.1,155.38,7.016,0.798,0.5116,0
seed_01176.png,Kodo Millet,61.85,23.12,89.47,71.4,8.134,0.771,0.2483,0
seed_01177.png,Barnyard Millet,49.14,26.31,81.09,14.05,7.604,0.428,0.2554,1
seed_01178.png,Barnyard Millet,41.3,30.93,70.28,1.24,7.076,0.676,0.3609,0
seed_01179.png,Kodo Millet,69.77,27.35,51.35,317.43,6.553,0.791,0.257,0
seed_01180.png,Foxtail Millet,32.26,35.87,54.69,45.12,5.311,0.347,0.0374,0
seed_01181.png,Pearl Millet,66.79,37.21,44.66,4.94,7.142,0.872,0.5643,0
seed_01182.png,Pearl Millet,87.73,28.98,57.57,108.8,6.263,0.559,0.6702,1
seed_01183.png,Foxtail Millet,66.67,22.63,61.73,109.63,5.937,0.541,0.6123,1
seed_01184.png,Foxtail Millet,61.32,12.49,40.79,12.14,4.48,0.688,0.0221,0
seed_01185.png,Kodo Millet,69.84,15.97,38.81,58.91,6.911,0.792,0.5181,1
seed_01186.png,Foxtail Millet,58.87,33.14,52.49,70.64,5.05,0.936,0.6638,0
seed_01187.png,Foxtail Millet,55.97,25.58,51.97,27.03,6.571,0.58,0.6154,1
seed_01188.png,Finger Millet,58.05,24.91,55.26,58.29,4.931,0.215,0.2761,0
seed_01189.png,Foxtail Millet,55.62,32.12,71.17,12.03,5.761,0.147,0.1893,0
seed_01190.png,Finger Millet,40.49,20.92,91.51,159.34,6.238,0.716,0.4309,0
seed_01191.png,Pearl Millet,70.66,23.68,35.01,17.74,6.61,0.823,0.8003,1
seed_01192.png,Proso Millet,54.42,23.26,74.53,55.12,6.995,0.428,0.5565,0
seed_01193.png,Finger Millet,82.68,21.84,67.87,97.08,8.079,0.762,0.4325,1
seed_01194.png,Barnyard Millet,59.03,20.56,64.5,89.74,5.998,0.744,0.6933,1
seed_01195.png,Foxtail Millet,45.58,20.63,83.9,218.74,6.454,0.927,0.5968,0
seed_01196.png,Kodo Millet,54.02,26.98,60.47,13.27,5.206,0.468,0.3156,0
seed_01197.png,Proso Millet,72.39,46.0,56.08,194.1,5.868,0.523,0.0168,0
seed_01198.png,Kodo Millet,52.62,23.39,73.29,52.5,6.833,0.353,0.4228,0
seed_01199.png,Proso Millet,39.45,27.93,73.84,89.63,6.56,0.628,0.7057,1
seed_01200.png,Pearl Millet,44.77,31.82,57.53,115.73,6.232,0.502,0.6362,1
seed_01201.png,Finger Millet,46.72,12.76,55.41,10.48,6.355,0.535,0.0967,0
seed_01202.png,Barnyard Millet,46.4,18.64,50.49,201.77,7.435,0.489,0.1133,0
seed_01203.png,Finger Millet,63.0,25.39,57.5,272.18,5.388,0.481,0.2709,1
seed_01204.png,Proso Millet,42.67,20.62,77.03,7.55,6.839,0.54,0.4305,0
seed_01205.png,Proso Millet,46.68,31.55,53.26,30.64,6.885,0.461,0.4134,0
seed_01206.png,Kodo Millet,55.8,34.79,67.09,140.4,4.971,0.87,0.5097,1
seed_01207.png,Proso Millet,55.89,24.28,54.69,15.75,4.54,0.743,0.3196,1
seed_01208.png,Finger Millet,81.51,24.66,60.07,3.85,8.738,0.853,0.2074,0
seed_01209.png,Finger Millet,71.52,34.31,29.06,12.32,5.647,0.707,0.4115,1
seed_01210.png,Finger Millet,64.84,23.72,58.91,148.9,6.486,0.837,0.8346,1
seed_01211.png,Finger Millet,78.73,26.08,58.53,28.04,7.478,0.74,0.8061,1
seed_01212.png,Pearl Millet,69.46,21.11,73.36,12.54,6.466,0.959,0.9356,1
seed_01213.png,Finger Millet,38.98,25.44,64.67,2.05,6.742,0.949,0.7655,1
seed_01214.png,Finger Millet,86.99,26.06,50.22,75.52,6.233,0.524,0.5192,0
seed_01215.png,Little Millet,63.24,33.54,53.53,82.54,6.826,0.748,0.6407,0
seed_01216.png,Foxtail Millet,56.23,21.56,62.48,7.88,7.275,0.705,0.3109,0
seed_01217.png,Barnyard Millet,58.42,18.66,33.95,50.62,6.442,0.287,0.1581,1
seed_01218.png,Pearl Millet,67.85,28.22,51.16,65.76,6.628,0.862,0.8945,1
seed_01219.png,Pearl Millet,68.85,22.22,72.91,0.15,6.3,0.474,0.6525,0
seed_01220.png,Proso Millet,56.85,22.26,79.74,77.08,4.161,0.911,0.2721,0
seed_01221.png,Finger Millet,68.88,16.7,62.98,35.55,6.587,0.423,0.3501,0
seed_01222.png,Little Millet,85.8,21.16,74.1,2.64,5.609,0.753,0.2535,0
seed_01223.png,Proso Millet,40.68,24.85,34.2,44.19,6.992,0.723,0.5671,1
seed_01224.png,Foxtail Millet,56.31,25.98,49.95,174.89,8.413,0.976,0.2657,0
seed_01225.png,Foxtail Millet,48.54,28.89,39.37,50.4,5.859,0.546,0.5354,0
seed_01226.png,Finger Millet,49.37,26.14,51.67,9.24,6.159,0.757,0.8153,0
seed_01227.png,Finger Millet,69.17,19.45,70.9,67.03,6.002,0.631,0.6195,1
seed_01228.png,Foxtail Millet,72.12,29.66,57.27,60.14,6.377,0.867,0.7974,1
seed_01229.png,Barnyard Millet,39.99,29.77,43.06,5.95,6.1,0.463,0.2317,0
seed_01230.png,Kodo Millet,98.0,29.96,63.28,100.96,6.094,0.813,0.3693,0
seed_01231.png,Barnyard Millet,50.4,22.79,58.61,63.1,5.795,0.56,0.4952,1
seed_01232.png,Finger Millet,57.6,15.09,86.61,76.32,6.348,0.622,0.2882,0
seed_01233.png,Finger Millet,43.54,11.14,72.94,9.29,6.799,0.722,0.0872,0
seed_01234.png,Finger Millet,75.05,13.63,38.09,25.08,6.588,0.887,0.1454,0
seed_01235.png,Foxtail Millet,59.97,29.3,54.04,19.01,4.989,0.761,0.6375,1
seed_01236.png,Little Millet,79.13,28.03,77.19,25.49,4.744,0.705,0.3472,0
seed_01237.png,Foxtail Millet,49.34,19.98,69.41,48.36,6.973,0.635,0.5754,1
seed_01238.png,Proso Millet,59.7,26.34,70.16,11.56,6.813,0.801,0.8852,1
seed_01239.png,Pearl Millet,51.62,25.79,63.31,9.38,8.469,0.826,0.3502,1
seed_01240.png,Foxtail Millet,76.57,16.22,84.51,51.78,5.839,0.607,0.1246,0
seed_01241.png,Finger Millet,56.7,32.4,46.83,27.74,4.914,0.132,0.0881,0
seed_01242.png,Pearl Millet,75.97,30.56,36.84,5.71,5.217,0.364,0.2189,0
seed_01243.png,Kodo Millet,85.13,24.84,72.37,4.48,5.189,0.713,0.4494,0
seed_01244.png,Kodo Millet,64.74,22.93,74.49,13.96,5.257,0.7,0.6513,1
seed_01245.png,Little Millet,35.6,18.08,45.1,60.44,5.904,0.953,0.4712,0
seed_01246.png,Barnyard Millet,46.27,18.11,75.16,6.37,6.413,0.814,0.5617,1
seed_01247.png,Barnyard Millet,55.7,22.62,75.91,64.6,6.115,0.427,0.4887,1
seed_01248.png,Pearl Millet,53.87,25.21,75.43,166.92,7.092,0.085,0.2743,1
seed_01249.png,Little Millet,66.46,32.04,52.14,42.24,7.831,0.935,0.6909,1
seed_01250.png,Barnyard Millet,77.65,29.34,77.72,49.05,5.486,0.652,0.6008,1
seed_01251.png,Barnyard Millet,42.54,24.7,43.98,3.64,6.298,0.381,0.1723,0
seed_01252.png,Little Millet,92.49,20.8,54.11,60.7,6.78,0.61,0.4129,1
seed_01253.png,Proso Millet,71.9,22.61,63.23,43.65,6.729,0.587,0.7065,0
seed_01254.png,Foxtail Millet,44.52,37.66,72.54,77.18,7.369,0.473,0.1755,0
seed_01255.png,Proso Millet,40.17,30.43,66.64,81.58,6.425,0.858,0.7813,1
seed_01256.png,Foxtail Millet,39.72,13.95,45.4,238.88,5.233,0.652,0.0193,0
seed_01257.png,Finger Millet,45.92,14.84,92.97,149.76,6.858,0.828,0.1724,0
seed_01258.png,Foxtail Millet,73.56,27.96,61.41,55.61,7.346,0.879,0.6934,1
seed_01259.png,Foxtail Millet,88.84,27.61,65.17,39.82,5.904,0.588,0.4043,0
seed_01260.png,Little Millet,58.41,24.13,75.1,151.5,8.317,0.852,0.3561,0
seed_01261.png,Little Millet,74.37,29.45,83.91,5.38,5.762,0.875,0.79,1
seed_01262.png,Proso Millet,62.05,30.96,67.21,134.61,8.352,0.541,0.1597,1
seed_01263.png,Pearl Millet,55.03,34.32,87.01,18.09,6.704,0.381,0.3633,0
seed_01264.png,Foxtail Millet,55.47,24.86,25.35,50.92,5.459,0.414,0.2133,0
seed_01265.png,Little Millet,84.77,36.36,60.15,76.51,6.045,0.901,0.5671,0
seed_01266.png,Pearl Millet,67.5,25.72,98.0,12.31,6.104,0.371,0.575,1
seed_01267.png,Foxtail Millet,55.88,24.96,59.76,26.74,7.472,0.673,0.5349,0
seed_01268.png,Barnyard Millet,59.86,25.82,74.58,29.98,8.349,0.743,0.2878,0
seed_01269.png,Foxtail Millet,47.56,20.09,37.66,0.78,5.909,0.584,0.3789,1
seed_01270.png,Barnyard Millet,72.32,22.58,41.09,58.26,7.466,0.582,0.4901,0
seed_01271.png,Barnyard Millet,58.32,25.08,55.28,22.8,5.092,0.629,0.4761,1
seed_01272.png,Little Millet,57.0,19.18,52.8,84.77,5.605,0.805,0.5627,1
seed_01273.png,Kodo Millet,56.97,33.48,52.54,50.05,6.816,0.946,0.7087,1
seed_01274.png,Foxtail Millet,50.79,19.41,71.88,122.92,6.17,0.303,0.176,0
